PUBCHEM.COMPOUND:187	NCBIGene:11255
PUBCHEM.COMPOUND:65070	NCBIGene:5440
PUBCHEM.COMPOUND:174	NCBIGene:4345
PUBCHEM.COMPOUND:753	NCBIGene:25809
PUBCHEM.COMPOUND:189122	NCBIGene:221223
PUBCHEM.COMPOUND:94154	NCBIGene:85329
PUBCHEM.COMPOUND:6132	NCBIGene:118460
PUBCHEM.COMPOUND:689043	NCBIGene:122970
PUBCHEM.COMPOUND:783	NCBIGene:26090
PUBCHEM.COMPOUND:1031	NCBIGene:125
PUBCHEM.COMPOUND:175	NCBIGene:55810
PUBCHEM.COMPOUND:246983	NCBIGene:284541
PUBCHEM.COMPOUND:5957	NCBIGene:5471
PUBCHEM.COMPOUND:87642	NCBIGene:9415
PUBCHEM.COMPOUND:783	NCBIGene:142
PUBCHEM.COMPOUND:6057	NCBIGene:5689
PUBCHEM.COMPOUND:107689	NCBIGene:6147
PUBCHEM.COMPOUND:5994	NCBIGene:8644
PUBCHEM.COMPOUND:312	NCBIGene:538
PUBCHEM.COMPOUND:6657	NCBIGene:51131
PUBCHEM.COMPOUND:312	NCBIGene:55808
PUBCHEM.COMPOUND:51	NCBIGene:29968
PUBCHEM.COMPOUND:750	NCBIGene:1672
PUBCHEM.COMPOUND:6022	NCBIGene:2010
PUBCHEM.COMPOUND:702	NCBIGene:786
PUBCHEM.COMPOUND:5960	NCBIGene:9521
PUBCHEM.COMPOUND:145742	NCBIGene:8266
PUBCHEM.COMPOUND:444795	NCBIGene:590
PUBCHEM.COMPOUND:312	NCBIGene:1293
PUBCHEM.COMPOUND:6022	NCBIGene:3674
PUBCHEM.COMPOUND:60961	NCBIGene:3375
PUBCHEM.COMPOUND:784	NCBIGene:2932
PUBCHEM.COMPOUND:5202	NCBIGene:84432
PUBCHEM.COMPOUND:1117	NCBIGene:55178
PUBCHEM.COMPOUND:58	NCBIGene:594
PUBCHEM.COMPOUND:5994	NCBIGene:7481
PUBCHEM.COMPOUND:867	NCBIGene:441531
PUBCHEM.COMPOUND:175	NCBIGene:81544
PUBCHEM.COMPOUND:448209	NCBIGene:6480
PUBCHEM.COMPOUND:439227	NCBIGene:8192
PUBCHEM.COMPOUND:33032	NCBIGene:51097
PUBCHEM.COMPOUND:5957	NCBIGene:4804
PUBCHEM.COMPOUND:887	NCBIGene:136541
PUBCHEM.COMPOUND:753	NCBIGene:4318
PUBCHEM.COMPOUND:6083	NCBIGene:4832
PUBCHEM.COMPOUND:612	NCBIGene:10636
PUBCHEM.COMPOUND:702	NCBIGene:2247
PUBCHEM.COMPOUND:5962	NCBIGene:2797
PUBCHEM.COMPOUND:3246323	NCBIGene:8737
PUBCHEM.COMPOUND:283	NCBIGene:253175
PUBCHEM.COMPOUND:439498	NCBIGene:2687
PUBCHEM.COMPOUND:5957	NCBIGene:23552
PUBCHEM.COMPOUND:175	NCBIGene:23632
PUBCHEM.COMPOUND:283	NCBIGene:100137049
PUBCHEM.COMPOUND:6137	NCBIGene:9521
PUBCHEM.COMPOUND:5957	NCBIGene:9416
PUBCHEM.COMPOUND:13804	NCBIGene:136371
PUBCHEM.COMPOUND:753	NCBIGene:5685
PUBCHEM.COMPOUND:977	NCBIGene:10858
PUBCHEM.COMPOUND:5957	NCBIGene:23295
PUBCHEM.COMPOUND:985	NCBIGene:4056
PUBCHEM.COMPOUND:289	NCBIGene:729330
PUBCHEM.COMPOUND:1032	NCBIGene:56923
PUBCHEM.COMPOUND:985	NCBIGene:2170
PUBCHEM.COMPOUND:119400	NCBIGene:957
PUBCHEM.COMPOUND:439153	NCBIGene:1562
PUBCHEM.COMPOUND:6140	NCBIGene:1803
PUBCHEM.COMPOUND:312	NCBIGene:112849
PUBCHEM.COMPOUND:177	NCBIGene:339745
PUBCHEM.COMPOUND:33032	NCBIGene:5687
PUBCHEM.COMPOUND:445638	NCBIGene:1585
PUBCHEM.COMPOUND:6031	NCBIGene:886
PUBCHEM.COMPOUND:5957	NCBIGene:3606
PUBCHEM.COMPOUND:64689	NCBIGene:57704
PUBCHEM.COMPOUND:13804	NCBIGene:22852
PUBCHEM.COMPOUND:5957	NCBIGene:4736
PUBCHEM.COMPOUND:6022	NCBIGene:4976
PUBCHEM.COMPOUND:11005	NCBIGene:55301
PUBCHEM.COMPOUND:5957	NCBIGene:84435
PUBCHEM.COMPOUND:970	NCBIGene:4817
PUBCHEM.COMPOUND:6305	NCBIGene:5705
PUBCHEM.COMPOUND:312	NCBIGene:4677
PUBCHEM.COMPOUND:177	NCBIGene:1978
PUBCHEM.COMPOUND:439709	NCBIGene:1777
PUBCHEM.COMPOUND:177	NCBIGene:5126
PUBCHEM.COMPOUND:5885	NCBIGene:2623
PUBCHEM.COMPOUND:5892	NCBIGene:4715
PUBCHEM.COMPOUND:5961	NCBIGene:23428
PUBCHEM.COMPOUND:753	NCBIGene:2271
PUBCHEM.COMPOUND:33032	NCBIGene:5721
PUBCHEM.COMPOUND:6322	NCBIGene:2862
PUBCHEM.COMPOUND:6022	NCBIGene:2817
PUBCHEM.COMPOUND:9963391	NCBIGene:1946
PUBCHEM.COMPOUND:402	NCBIGene:3383
PUBCHEM.COMPOUND:5497143	NCBIGene:3030
PUBCHEM.COMPOUND:6557	NCBIGene:3652
PUBCHEM.COMPOUND:6031	NCBIGene:337876
PUBCHEM.COMPOUND:1117	NCBIGene:4313
PUBCHEM.COMPOUND:187	NCBIGene:3814
PUBCHEM.COMPOUND:6134	NCBIGene:7035
PUBCHEM.COMPOUND:174	NCBIGene:643834
PUBCHEM.COMPOUND:681	NCBIGene:107
PUBCHEM.COMPOUND:439153	NCBIGene:1572
PUBCHEM.COMPOUND:263	NCBIGene:142678
PUBCHEM.COMPOUND:246983	NCBIGene:1592
PUBCHEM.COMPOUND:439176	NCBIGene:57570
PUBCHEM.COMPOUND:875	NCBIGene:10858
PUBCHEM.COMPOUND:977	NCBIGene:7113
PUBCHEM.COMPOUND:967	NCBIGene:57521
PUBCHEM.COMPOUND:439520	NCBIGene:9971
PUBCHEM.COMPOUND:5202	NCBIGene:4128
PUBCHEM.COMPOUND:283	NCBIGene:139741
PUBCHEM.COMPOUND:936	NCBIGene:3939
PUBCHEM.COMPOUND:174	NCBIGene:285755
PUBCHEM.COMPOUND:977	NCBIGene:221120
PUBCHEM.COMPOUND:51	NCBIGene:7428
PUBCHEM.COMPOUND:65249	NCBIGene:9377
PUBCHEM.COMPOUND:312	NCBIGene:150350
PUBCHEM.COMPOUND:283	NCBIGene:6553
PUBCHEM.COMPOUND:6131	NCBIGene:57763
PUBCHEM.COMPOUND:175	NCBIGene:250
PUBCHEM.COMPOUND:311	NCBIGene:122622
PUBCHEM.COMPOUND:753	NCBIGene:6543
PUBCHEM.COMPOUND:280	NCBIGene:25796
PUBCHEM.COMPOUND:312	NCBIGene:2242
PUBCHEM.COMPOUND:94140	NCBIGene:200576
PUBCHEM.COMPOUND:5957	NCBIGene:5834
PUBCHEM.COMPOUND:892	NCBIGene:1040
PUBCHEM.COMPOUND:867	NCBIGene:54431
PUBCHEM.COMPOUND:774	NCBIGene:2260
PUBCHEM.COMPOUND:305	NCBIGene:6582
PUBCHEM.COMPOUND:312	NCBIGene:7512
PUBCHEM.COMPOUND:753	NCBIGene:145258
PUBCHEM.COMPOUND:1051	NCBIGene:1644
PUBCHEM.COMPOUND:936	NCBIGene:2475
PUBCHEM.COMPOUND:222528	NCBIGene:551
PUBCHEM.COMPOUND:6131	NCBIGene:9435
PUBCHEM.COMPOUND:5957	NCBIGene:291
PUBCHEM.COMPOUND:5961	NCBIGene:5864
PUBCHEM.COMPOUND:6137	NCBIGene:5715
PUBCHEM.COMPOUND:439427	NCBIGene:2538
PUBCHEM.COMPOUND:6083	NCBIGene:29116
PUBCHEM.COMPOUND:283	NCBIGene:35
PUBCHEM.COMPOUND:5957	NCBIGene:246184
PUBCHEM.COMPOUND:1135	NCBIGene:8930
PUBCHEM.COMPOUND:177	NCBIGene:54165
PUBCHEM.COMPOUND:441	NCBIGene:5540
PUBCHEM.COMPOUND:1117	NCBIGene:23284
PUBCHEM.COMPOUND:6076	NCBIGene:4833
PUBCHEM.COMPOUND:6083	NCBIGene:112
PUBCHEM.COMPOUND:6047	NCBIGene:6241
PUBCHEM.COMPOUND:650	NCBIGene:231
PUBCHEM.COMPOUND:985	NCBIGene:6198
PUBCHEM.COMPOUND:312	NCBIGene:5162
PUBCHEM.COMPOUND:679	NCBIGene:81567
PUBCHEM.COMPOUND:753	NCBIGene:8639
PUBCHEM.COMPOUND:65070	NCBIGene:54963
PUBCHEM.COMPOUND:6022	NCBIGene:84539
PUBCHEM.COMPOUND:6057	NCBIGene:23093
PUBCHEM.COMPOUND:1117	NCBIGene:6822
PUBCHEM.COMPOUND:312	NCBIGene:8766
PUBCHEM.COMPOUND:17473	NCBIGene:26229
PUBCHEM.COMPOUND:439153	NCBIGene:84188
PUBCHEM.COMPOUND:5994	NCBIGene:23508
PUBCHEM.COMPOUND:6322	NCBIGene:3021
PUBCHEM.COMPOUND:294	NCBIGene:213
PUBCHEM.COMPOUND:439153	NCBIGene:4711
PUBCHEM.COMPOUND:5885	NCBIGene:2936
PUBCHEM.COMPOUND:774	NCBIGene:29933
PUBCHEM.COMPOUND:175	NCBIGene:2923
PUBCHEM.COMPOUND:312	NCBIGene:3741
PUBCHEM.COMPOUND:6274	NCBIGene:3034
PUBCHEM.COMPOUND:6322	NCBIGene:6865
PUBCHEM.COMPOUND:753	NCBIGene:56952
PUBCHEM.COMPOUND:5862	NCBIGene:55748
PUBCHEM.COMPOUND:753	NCBIGene:23318
PUBCHEM.COMPOUND:985	NCBIGene:3156
PUBCHEM.COMPOUND:311	NCBIGene:64080
PUBCHEM.COMPOUND:312	NCBIGene:3911
PUBCHEM.COMPOUND:283	NCBIGene:5805
PUBCHEM.COMPOUND:6057	NCBIGene:5881
PUBCHEM.COMPOUND:276	NCBIGene:1066
PUBCHEM.COMPOUND:107	NCBIGene:2875
PUBCHEM.COMPOUND:6022	NCBIGene:5606
PUBCHEM.COMPOUND:679	NCBIGene:364
PUBCHEM.COMPOUND:312	NCBIGene:1969
PUBCHEM.COMPOUND:753	NCBIGene:1671
PUBCHEM.COMPOUND:175	NCBIGene:8604
PUBCHEM.COMPOUND:449118	NCBIGene:51102
PUBCHEM.COMPOUND:6076	NCBIGene:5571
PUBCHEM.COMPOUND:5988	NCBIGene:51151
PUBCHEM.COMPOUND:783	NCBIGene:5130
PUBCHEM.COMPOUND:11966205	NCBIGene:213
PUBCHEM.COMPOUND:681	NCBIGene:156
PUBCHEM.COMPOUND:638015	NCBIGene:6295
PUBCHEM.COMPOUND:34755	NCBIGene:2963
PUBCHEM.COMPOUND:6305	NCBIGene:6520
PUBCHEM.COMPOUND:6238	NCBIGene:285440
PUBCHEM.COMPOUND:753	NCBIGene:5361
PUBCHEM.COMPOUND:1175	NCBIGene:593
PUBCHEM.COMPOUND:402	NCBIGene:65010
PUBCHEM.COMPOUND:6131	NCBIGene:11081
PUBCHEM.COMPOUND:5962	NCBIGene:6375
PUBCHEM.COMPOUND:119	NCBIGene:64805
PUBCHEM.COMPOUND:5957	NCBIGene:84733
PUBCHEM.COMPOUND:753	NCBIGene:54681
PUBCHEM.COMPOUND:1135	NCBIGene:6996
PUBCHEM.COMPOUND:5957	NCBIGene:130399
PUBCHEM.COMPOUND:784	NCBIGene:1365
PUBCHEM.COMPOUND:91469	NCBIGene:54575
PUBCHEM.COMPOUND:5884	NCBIGene:10587
PUBCHEM.COMPOUND:6322	NCBIGene:113451
PUBCHEM.COMPOUND:222	NCBIGene:353
PUBCHEM.COMPOUND:264	NCBIGene:6777
PUBCHEM.COMPOUND:985	NCBIGene:19
PUBCHEM.COMPOUND:177	NCBIGene:4736
PUBCHEM.COMPOUND:6274	NCBIGene:1719
PUBCHEM.COMPOUND:12599	NCBIGene:1716
PUBCHEM.COMPOUND:175	NCBIGene:8363
PUBCHEM.COMPOUND:5885	NCBIGene:27430
PUBCHEM.COMPOUND:5950	NCBIGene:23428
PUBCHEM.COMPOUND:1117	NCBIGene:9945
PUBCHEM.COMPOUND:440936	NCBIGene:2771
PUBCHEM.COMPOUND:119400	NCBIGene:54210
PUBCHEM.COMPOUND:221493	NCBIGene:2169
PUBCHEM.COMPOUND:175	NCBIGene:653857
PUBCHEM.COMPOUND:439165	NCBIGene:2997
PUBCHEM.COMPOUND:5957	NCBIGene:1780
PUBCHEM.COMPOUND:6140	NCBIGene:5718
PUBCHEM.COMPOUND:7405	NCBIGene:79017
PUBCHEM.COMPOUND:444795	NCBIGene:51704
PUBCHEM.COMPOUND:892	NCBIGene:8884
PUBCHEM.COMPOUND:294	NCBIGene:2992
PUBCHEM.COMPOUND:222528	NCBIGene:3375
PUBCHEM.COMPOUND:5280443	NCBIGene:8856
PUBCHEM.COMPOUND:107689	NCBIGene:8811
PUBCHEM.COMPOUND:13804	NCBIGene:100526835
PUBCHEM.COMPOUND:439153	NCBIGene:3291
PUBCHEM.COMPOUND:5957	NCBIGene:2797
PUBCHEM.COMPOUND:996	NCBIGene:221191
PUBCHEM.COMPOUND:5960	NCBIGene:2806
PUBCHEM.COMPOUND:6022	NCBIGene:60412
PUBCHEM.COMPOUND:444795	NCBIGene:7008
PUBCHEM.COMPOUND:175	NCBIGene:6152
PUBCHEM.COMPOUND:1117	NCBIGene:5441
PUBCHEM.COMPOUND:533	NCBIGene:6535
PUBCHEM.COMPOUND:985	NCBIGene:5020
PUBCHEM.COMPOUND:887	NCBIGene:49
PUBCHEM.COMPOUND:6076	NCBIGene:3788
PUBCHEM.COMPOUND:6083	NCBIGene:51094
PUBCHEM.COMPOUND:783	NCBIGene:10632
PUBCHEM.COMPOUND:221493	NCBIGene:5319
PUBCHEM.COMPOUND:5950	NCBIGene:2908
PUBCHEM.COMPOUND:977	NCBIGene:10935
PUBCHEM.COMPOUND:312	NCBIGene:26270
PUBCHEM.COMPOUND:34755	NCBIGene:23463
PUBCHEM.COMPOUND:753	NCBIGene:2098
PUBCHEM.COMPOUND:222	NCBIGene:9380
PUBCHEM.COMPOUND:5280343	NCBIGene:23450
PUBCHEM.COMPOUND:174	NCBIGene:339977
PUBCHEM.COMPOUND:13730	NCBIGene:4907
PUBCHEM.COMPOUND:612	NCBIGene:6001
PUBCHEM.COMPOUND:637511	NCBIGene:6517
PUBCHEM.COMPOUND:445638	NCBIGene:79966
PUBCHEM.COMPOUND:5610	NCBIGene:2328
PUBCHEM.COMPOUND:439269	NCBIGene:84735
PUBCHEM.COMPOUND:6083	NCBIGene:5471
PUBCHEM.COMPOUND:5957	NCBIGene:10010
PUBCHEM.COMPOUND:6083	NCBIGene:9424
PUBCHEM.COMPOUND:92824	NCBIGene:254042
PUBCHEM.COMPOUND:340	NCBIGene:84693
PUBCHEM.COMPOUND:439692	NCBIGene:1069
PUBCHEM.COMPOUND:174	NCBIGene:84623
PUBCHEM.COMPOUND:60961	NCBIGene:196883
PUBCHEM.COMPOUND:6131	NCBIGene:79722
PUBCHEM.COMPOUND:784	NCBIGene:892
PUBCHEM.COMPOUND:1031	NCBIGene:4069
PUBCHEM.COMPOUND:702	NCBIGene:2902
PUBCHEM.COMPOUND:33032	ENSEMBL:ENSG00000267168
PUBCHEM.COMPOUND:25701	NCBIGene:59343
PUBCHEM.COMPOUND:750	NCBIGene:5373
PUBCHEM.COMPOUND:1024	NCBIGene:6733
PUBCHEM.COMPOUND:64689	NCBIGene:873
PUBCHEM.COMPOUND:6083	NCBIGene:92912
PUBCHEM.COMPOUND:6322	NCBIGene:1361
PUBCHEM.COMPOUND:753	NCBIGene:338323
PUBCHEM.COMPOUND:5460341	NCBIGene:7125
PUBCHEM.COMPOUND:977	NCBIGene:3002
PUBCHEM.COMPOUND:94140	NCBIGene:9415
PUBCHEM.COMPOUND:107737	NCBIGene:4534
PUBCHEM.COMPOUND:439520	NCBIGene:338
PUBCHEM.COMPOUND:119	NCBIGene:10803
PUBCHEM.COMPOUND:222	NCBIGene:5447
PUBCHEM.COMPOUND:174	NCBIGene:51182
PUBCHEM.COMPOUND:5957	NCBIGene:954
PUBCHEM.COMPOUND:221493	NCBIGene:4157
PUBCHEM.COMPOUND:5202	NCBIGene:9002
PUBCHEM.COMPOUND:174	NCBIGene:847
PUBCHEM.COMPOUND:6131	NCBIGene:219988
PUBCHEM.COMPOUND:5892	NCBIGene:27034
PUBCHEM.COMPOUND:1669	NCBIGene:1133
PUBCHEM.COMPOUND:444972	NCBIGene:4293
PUBCHEM.COMPOUND:10133	NCBIGene:1582
PUBCHEM.COMPOUND:753	NCBIGene:23382
PUBCHEM.COMPOUND:6083	NCBIGene:23295
PUBCHEM.COMPOUND:6140	NCBIGene:57628
PUBCHEM.COMPOUND:312	NCBIGene:140801
PUBCHEM.COMPOUND:312	NCBIGene:6470
PUBCHEM.COMPOUND:783	NCBIGene:8854
PUBCHEM.COMPOUND:60961	NCBIGene:160728
PUBCHEM.COMPOUND:785	NCBIGene:5446
PUBCHEM.COMPOUND:87642	NCBIGene:162417
PUBCHEM.COMPOUND:5962	NCBIGene:4285
PUBCHEM.COMPOUND:294	NCBIGene:479
PUBCHEM.COMPOUND:312	NCBIGene:43
PUBCHEM.COMPOUND:6022	NCBIGene:10570
PUBCHEM.COMPOUND:175	NCBIGene:64978
PUBCHEM.COMPOUND:445639	NCBIGene:2865
PUBCHEM.COMPOUND:753	NCBIGene:114112
PUBCHEM.COMPOUND:5280961	NCBIGene:5663
PUBCHEM.COMPOUND:6106	NCBIGene:5704
PUBCHEM.COMPOUND:444795	NCBIGene:4613
PUBCHEM.COMPOUND:312	NCBIGene:9685
PUBCHEM.COMPOUND:5957	NCBIGene:23365
PUBCHEM.COMPOUND:6022	ENSEMBL:ENSG00000258472
PUBCHEM.COMPOUND:5957	NCBIGene:4799
PUBCHEM.COMPOUND:6305	NCBIGene:5689
PUBCHEM.COMPOUND:70914	NCBIGene:162417
PUBCHEM.COMPOUND:638015	NCBIGene:131
PUBCHEM.COMPOUND:9903	NCBIGene:3362
PUBCHEM.COMPOUND:175	NCBIGene:145553
PUBCHEM.COMPOUND:175	NCBIGene:375775
PUBCHEM.COMPOUND:3082032	NCBIGene:5264
PUBCHEM.COMPOUND:145068	NCBIGene:2879
PUBCHEM.COMPOUND:175	NCBIGene:7389
PUBCHEM.COMPOUND:5957	NCBIGene:54829
PUBCHEM.COMPOUND:643976	NCBIGene:1329
PUBCHEM.COMPOUND:702	NCBIGene:7442
PUBCHEM.COMPOUND:784	NCBIGene:4318
PUBCHEM.COMPOUND:312	NCBIGene:80201
PUBCHEM.COMPOUND:165435	NCBIGene:1757
PUBCHEM.COMPOUND:1117	NCBIGene:4089
PUBCHEM.COMPOUND:444795	NCBIGene:1551
PUBCHEM.COMPOUND:280	NCBIGene:5033
PUBCHEM.COMPOUND:10133	NCBIGene:2740
PUBCHEM.COMPOUND:753	NCBIGene:8450
PUBCHEM.COMPOUND:264	NCBIGene:1811
PUBCHEM.COMPOUND:6022	NCBIGene:126969
PUBCHEM.COMPOUND:783	NCBIGene:2864
PUBCHEM.COMPOUND:702	NCBIGene:9568
PUBCHEM.COMPOUND:92851	NCBIGene:6129
PUBCHEM.COMPOUND:3001028	NCBIGene:1544
PUBCHEM.COMPOUND:6274	NCBIGene:48
PUBCHEM.COMPOUND:222	NCBIGene:91461
PUBCHEM.COMPOUND:312	NCBIGene:5362
PUBCHEM.COMPOUND:6022	NCBIGene:6198
PUBCHEM.COMPOUND:150833	NCBIGene:10570
PUBCHEM.COMPOUND:379	NCBIGene:51228
PUBCHEM.COMPOUND:896	NCBIGene:259286
PUBCHEM.COMPOUND:1117	NCBIGene:9423
PUBCHEM.COMPOUND:312	NCBIGene:79789
PUBCHEM.COMPOUND:447277	NCBIGene:137682
PUBCHEM.COMPOUND:6022	NCBIGene:259295
PUBCHEM.COMPOUND:174	NCBIGene:153642
PUBCHEM.COMPOUND:753	NCBIGene:93517
PUBCHEM.COMPOUND:5960	NCBIGene:471
PUBCHEM.COMPOUND:222	NCBIGene:672
PUBCHEM.COMPOUND:753	NCBIGene:6317
PUBCHEM.COMPOUND:188966	NCBIGene:80201
PUBCHEM.COMPOUND:444493	NCBIGene:85236
PUBCHEM.COMPOUND:312	NCBIGene:1431
PUBCHEM.COMPOUND:5950	NCBIGene:56301
PUBCHEM.COMPOUND:51	NCBIGene:8698
PUBCHEM.COMPOUND:5997	NCBIGene:9388
PUBCHEM.COMPOUND:312	NCBIGene:6195
PUBCHEM.COMPOUND:5957	NCBIGene:50852
PUBCHEM.COMPOUND:68841	NCBIGene:2720
PUBCHEM.COMPOUND:5960	NCBIGene:1520
PUBCHEM.COMPOUND:602	NCBIGene:3683
PUBCHEM.COMPOUND:439224	NCBIGene:3305
PUBCHEM.COMPOUND:159296	NCBIGene:1634
PUBCHEM.COMPOUND:177	NCBIGene:160287
PUBCHEM.COMPOUND:6022	NCBIGene:3156
PUBCHEM.COMPOUND:283	NCBIGene:1066
PUBCHEM.COMPOUND:64689	NCBIGene:8170
PUBCHEM.COMPOUND:17513	NCBIGene:6517
PUBCHEM.COMPOUND:71077	NCBIGene:5272
PUBCHEM.COMPOUND:5961	NCBIGene:6510
PUBCHEM.COMPOUND:872	NCBIGene:63976
PUBCHEM.COMPOUND:996	NCBIGene:23214
PUBCHEM.COMPOUND:1110	NCBIGene:256933
PUBCHEM.COMPOUND:753	NCBIGene:54704
PUBCHEM.COMPOUND:679	NCBIGene:9397
PUBCHEM.COMPOUND:937	NCBIGene:93100
PUBCHEM.COMPOUND:6022	NCBIGene:2547
PUBCHEM.COMPOUND:5960	NCBIGene:4012
PUBCHEM.COMPOUND:5957	NCBIGene:10057
PUBCHEM.COMPOUND:6022	NCBIGene:340156
PUBCHEM.COMPOUND:174	NCBIGene:221458
PUBCHEM.COMPOUND:6022	NCBIGene:3558
PUBCHEM.COMPOUND:5957	NCBIGene:3123
PUBCHEM.COMPOUND:13849	NCBIGene:100463498
PUBCHEM.COMPOUND:10214	NCBIGene:266722
PUBCHEM.COMPOUND:1117	NCBIGene:10043
PUBCHEM.COMPOUND:702	NCBIGene:1666
PUBCHEM.COMPOUND:5957	NCBIGene:6375
PUBCHEM.COMPOUND:5281708	NCBIGene:1559
PUBCHEM.COMPOUND:145068	NCBIGene:7299
PUBCHEM.COMPOUND:174	NCBIGene:2157
PUBCHEM.COMPOUND:6022	NCBIGene:117283
PUBCHEM.COMPOUND:643976	NCBIGene:4712
PUBCHEM.COMPOUND:1099	NCBIGene:4292
PUBCHEM.COMPOUND:5892	NCBIGene:374887
PUBCHEM.COMPOUND:444795	NCBIGene:1549
PUBCHEM.COMPOUND:6140	NCBIGene:6125
PUBCHEM.COMPOUND:11005	NCBIGene:122970
PUBCHEM.COMPOUND:33032	NCBIGene:53637
PUBCHEM.COMPOUND:753	NCBIGene:1400
PUBCHEM.COMPOUND:776	NCBIGene:1965
PUBCHEM.COMPOUND:6137	NCBIGene:4012
PUBCHEM.COMPOUND:10238	NCBIGene:79690
PUBCHEM.COMPOUND:5957	NCBIGene:9882
PUBCHEM.COMPOUND:6022	NCBIGene:19
PUBCHEM.COMPOUND:643975	NCBIGene:7384
PUBCHEM.COMPOUND:6057	NCBIGene:4048
PUBCHEM.COMPOUND:312	NCBIGene:501
PUBCHEM.COMPOUND:783	NCBIGene:6553
PUBCHEM.COMPOUND:283	NCBIGene:79888
PUBCHEM.COMPOUND:378	NCBIGene:11221
PUBCHEM.COMPOUND:783	NCBIGene:2683
PUBCHEM.COMPOUND:753	NCBIGene:3939
PUBCHEM.COMPOUND:311	NCBIGene:8729
PUBCHEM.COMPOUND:280	NCBIGene:3552
PUBCHEM.COMPOUND:6022	NCBIGene:55614
PUBCHEM.COMPOUND:312	NCBIGene:2984
PUBCHEM.COMPOUND:440936	NCBIGene:2773
PUBCHEM.COMPOUND:6022	NCBIGene:2987
PUBCHEM.COMPOUND:5997	NCBIGene:2641
PUBCHEM.COMPOUND:783	NCBIGene:54625
PUBCHEM.COMPOUND:87642	NCBIGene:79003
PUBCHEM.COMPOUND:6031	NCBIGene:5024
PUBCHEM.COMPOUND:5202	NCBIGene:799
PUBCHEM.COMPOUND:6305	NCBIGene:5652
PUBCHEM.COMPOUND:768	NCBIGene:1329
PUBCHEM.COMPOUND:60961	NCBIGene:1230
PUBCHEM.COMPOUND:985	NCBIGene:54112
PUBCHEM.COMPOUND:5281	NCBIGene:2719
PUBCHEM.COMPOUND:280	NCBIGene:4514
PUBCHEM.COMPOUND:312	NCBIGene:84259
PUBCHEM.COMPOUND:996	NCBIGene:153642
PUBCHEM.COMPOUND:312	NCBIGene:36
PUBCHEM.COMPOUND:8742	NCBIGene:4704
PUBCHEM.COMPOUND:23724627	NCBIGene:594
PUBCHEM.COMPOUND:6274	NCBIGene:23428
PUBCHEM.COMPOUND:643976	NCBIGene:54539
PUBCHEM.COMPOUND:6022	NCBIGene:5020
PUBCHEM.COMPOUND:17473	NCBIGene:135152
PUBCHEM.COMPOUND:753	NCBIGene:27304
PUBCHEM.COMPOUND:896	NCBIGene:3576
PUBCHEM.COMPOUND:937	NCBIGene:4544
PUBCHEM.COMPOUND:5957	NCBIGene:255488
PUBCHEM.COMPOUND:174	NCBIGene:55293
PUBCHEM.COMPOUND:6322	NCBIGene:6782
PUBCHEM.COMPOUND:896	NCBIGene:169355
PUBCHEM.COMPOUND:6131	NCBIGene:100131244
PUBCHEM.COMPOUND:784	NCBIGene:8639
PUBCHEM.COMPOUND:896	NCBIGene:5743
PUBCHEM.COMPOUND:878	NCBIGene:204474
PUBCHEM.COMPOUND:18068	NCBIGene:653499
PUBCHEM.COMPOUND:33032	NCBIGene:6923
PUBCHEM.COMPOUND:175	NCBIGene:56897
PUBCHEM.COMPOUND:5962	NCBIGene:847
PUBCHEM.COMPOUND:33032	NCBIGene:586
PUBCHEM.COMPOUND:68841	NCBIGene:3676
PUBCHEM.COMPOUND:68841	NCBIGene:283209
PUBCHEM.COMPOUND:312	NCBIGene:833
PUBCHEM.COMPOUND:11005	NCBIGene:5592
PUBCHEM.COMPOUND:174	NCBIGene:8424
PUBCHEM.COMPOUND:1112	NCBIGene:8854
PUBCHEM.COMPOUND:312	NCBIGene:9619
PUBCHEM.COMPOUND:1117	NCBIGene:9645
PUBCHEM.COMPOUND:64689	NCBIGene:727936
PUBCHEM.COMPOUND:186	NCBIGene:80270
PUBCHEM.COMPOUND:702	NCBIGene:1892
PUBCHEM.COMPOUND:750	NCBIGene:64167
PUBCHEM.COMPOUND:683	NCBIGene:55276
PUBCHEM.COMPOUND:6106	NCBIGene:3960
PUBCHEM.COMPOUND:7427	ENSEMBL:ENSG00000254979
PUBCHEM.COMPOUND:60961	NCBIGene:3355
PUBCHEM.COMPOUND:12599	NCBIGene:6490
PUBCHEM.COMPOUND:174	NCBIGene:2158
PUBCHEM.COMPOUND:6287	NCBIGene:7311
PUBCHEM.COMPOUND:753	NCBIGene:1557
PUBCHEM.COMPOUND:753	NCBIGene:27090
PUBCHEM.COMPOUND:783	NCBIGene:1659
PUBCHEM.COMPOUND:5997	NCBIGene:375790
PUBCHEM.COMPOUND:783	NCBIGene:79668
PUBCHEM.COMPOUND:402	NCBIGene:1562
PUBCHEM.COMPOUND:783	NCBIGene:5805
PUBCHEM.COMPOUND:65070	NCBIGene:55149
PUBCHEM.COMPOUND:977	NCBIGene:1592
PUBCHEM.COMPOUND:6083	NCBIGene:160287
PUBCHEM.COMPOUND:681	NCBIGene:3363
PUBCHEM.COMPOUND:222528	NCBIGene:196883
PUBCHEM.COMPOUND:5497111	NCBIGene:84649
PUBCHEM.COMPOUND:1172	NCBIGene:953
PUBCHEM.COMPOUND:5957	NCBIGene:3576
